,anomaly_index_end,anomaly_index_start,file_name,file_number,file_path,mnemonic,row_count,training_index_end,alpha,dataset,false_negatives,false_positives,method,precision_back,precision_flat,precision_front,precision_mid,recall_back,recall_flat,recall_front,recall_mid,total_anomalies,total_count,true_negatives,true_positives,condition
623,4809,4711,052_UCR_Anomaly_DISTORTEDTkeepThirdMARS_3500_4711_4809.txt,52,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/052_UCR_Anomaly_DISTORTEDTkeepThirdMARS_3500_4711_4809.txt,DISTORTEDTkeepThirdMARS,11308,3500,1.0,test_set,,,sigma,,,,,,,,,,7808,,,any
624,2995,2764,053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.txt,53,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.txt,DISTORTEDWalkingAceleration1,6684,1500,0.5,all,0.0,6451.0,oneliner,0.5149501763766743,0.5173574741882389,0.5197647719998033,0.5298958793313328,0.5149501763766743,0.5173574741882389,0.5197647719998033,0.5298958793313328,6683.0,6684,1.0,232.0,
625,2995,2764,053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.txt,53,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.txt,DISTORTEDWalkingAceleration1,6684,1500,0.5,test_set,0.0,4952.0,oneliner,0.51190682405324,0.5223765432098766,0.5328462623665131,0.5238090561959311,0.51190682405324,0.5223765432098766,0.5328462623665131,0.5238090561959311,5184.0,5184,0.0,232.0,
626,2995,2764,053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.txt,53,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.txt,DISTORTEDWalkingAceleration1,6684,1500,1.0,all,0.0,6451.0,oneliner,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6683.0,6684,1.0,232.0,
627,2995,2764,053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.txt,53,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.txt,DISTORTEDWalkingAceleration1,6684,1500,1.0,test_set,0.0,4952.0,oneliner,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5184.0,5184,0.0,232.0,
628,2995,2764,053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.txt,53,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.txt,DISTORTEDWalkingAceleration1,6684,1500,0.5,all,,,sigma,,,,,,,,,,6684,,,all
629,2995,2764,053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.txt,53,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.txt,DISTORTEDWalkingAceleration1,6684,1500,0.5,test_set,,,sigma,,,,,,,,,,5184,,,all
630,2995,2764,053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.txt,53,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.txt,DISTORTEDWalkingAceleration1,6684,1500,1.0,all,,,sigma,,,,,,,,,,6684,,,all
631,2995,2764,053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.txt,53,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.txt,DISTORTEDWalkingAceleration1,6684,1500,1.0,test_set,,,sigma,,,,,,,,,,5184,,,all
632,2995,2764,053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.txt,53,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.txt,DISTORTEDWalkingAceleration1,6684,1500,0.5,all,230.0,107.0,sigma,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,109.0,6684,6345.0,2.0,any
633,2995,2764,053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.txt,53,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.txt,DISTORTEDWalkingAceleration1,6684,1500,0.5,test_set,230.0,79.0,sigma,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,81.0,5184,4873.0,2.0,any
634,2995,2764,053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.txt,53,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.txt,DISTORTEDWalkingAceleration1,6684,1500,1.0,all,230.0,107.0,sigma,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,109.0,6684,6345.0,2.0,any
635,2995,2764,053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.txt,53,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.txt,DISTORTEDWalkingAceleration1,6684,1500,1.0,test_set,230.0,79.0,sigma,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,81.0,5184,4873.0,2.0,any
636,5979,5920,054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.txt,54,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.txt,DISTORTEDWalkingAceleration5,6684,2700,0.5,all,1.0,6623.0,oneliner,0.5015520405838445,0.5190461687123038,0.536540296840763,0.502931348946967,0.5015520405838445,0.5190461687123038,0.536540296840763,0.502931348946967,6682.0,6684,1.0,59.0,
637,5979,5920,054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.txt,54,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.txt,DISTORTEDWalkingAceleration5,6684,2700,0.5,test_set,1.0,3924.0,oneliner,0.5016228124190141,0.5190815715995214,0.5365403307800287,0.5029314168003944,0.5016228124190141,0.5190815715995214,0.5365403307800287,0.5029314168003944,3983.0,3984,0.0,59.0,
638,5979,5920,054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.txt,54,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.txt,DISTORTEDWalkingAceleration5,6684,2700,1.0,all,1.0,6623.0,oneliner,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6682.0,6684,1.0,59.0,
639,5979,5920,054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.txt,54,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.txt,DISTORTEDWalkingAceleration5,6684,2700,1.0,test_set,1.0,3924.0,oneliner,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3983.0,3984,0.0,59.0,
640,5979,5920,054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.txt,54,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.txt,DISTORTEDWalkingAceleration5,6684,2700,0.5,all,58.0,45.0,sigma,0.03395061728395062,0.030864197530864196,0.027777777777777776,0.032407407407407406,0.03395061728395062,0.030864197530864196,0.027777777777777776,0.032407407407407406,47.0,6684,6579.0,2.0,all
641,5979,5920,054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.txt,54,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.txt,DISTORTEDWalkingAceleration5,6684,2700,0.5,test_set,58.0,37.0,sigma,0.043650793650793655,0.03968253968253968,0.03571428571428571,0.041666666666666664,0.043650793650793655,0.03968253968253968,0.03571428571428571,0.041666666666666664,39.0,3984,3887.0,2.0,all
642,5979,5920,054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.txt,54,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.txt,DISTORTEDWalkingAceleration5,6684,2700,1.0,all,58.0,45.0,sigma,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,47.0,6684,6579.0,2.0,all
643,5979,5920,054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.txt,54,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.txt,DISTORTEDWalkingAceleration5,6684,2700,1.0,test_set,58.0,37.0,sigma,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,39.0,3984,3887.0,2.0,all
644,5979,5920,054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.txt,54,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.txt,DISTORTEDWalkingAceleration5,6684,2700,0.5,all,59.0,0.0,sigma,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6684,6624.0,1.0,any
645,5979,5920,054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.txt,54,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.txt,DISTORTEDWalkingAceleration5,6684,2700,0.5,test_set,59.0,0.0,sigma,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3984,3924.0,1.0,any
646,5979,5920,054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.txt,54,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.txt,DISTORTEDWalkingAceleration5,6684,2700,1.0,all,59.0,0.0,sigma,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6684,6624.0,1.0,any
647,5979,5920,054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.txt,54,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.txt,DISTORTEDWalkingAceleration5,6684,2700,1.0,test_set,59.0,0.0,sigma,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3984,3924.0,1.0,any
648,21100,20950,055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.txt,55,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.txt,DISTORTEDapneaecg2,38501,10000,0.5,all,3.0,38348.0,oneliner,0.5023249609997951,0.5018804633423641,0.5014359656849334,0.5000151381655017,0.5023249609997951,0.5018804633423641,0.5014359656849334,0.5000151381655017,38496.0,38501,2.0,148.0,
649,21100,20950,055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.txt,55,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.txt,DISTORTEDapneaecg2,38501,10000,0.5,test_set,3.0,28350.0,oneliner,0.5044178131430833,0.5029340880168931,0.5014503628907028,0.5000439294997918,0.5044178131430833,0.5029340880168931,0.5014503628907028,0.5000439294997918,28498.0,28501,0.0,148.0,
650,21100,20950,055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.txt,55,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.txt,DISTORTEDapneaecg2,38501,10000,1.0,all,3.0,38348.0,oneliner,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38496.0,38501,2.0,148.0,
651,21100,20950,055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.txt,55,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.txt,DISTORTEDapneaecg2,38501,10000,1.0,test_set,3.0,28350.0,oneliner,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28498.0,28501,0.0,148.0,
652,21100,20950,055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.txt,55,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.txt,DISTORTEDapneaecg2,38501,10000,0.5,all,71.0,16759.0,sigma,0.003088023088023088,0.0031111111111111114,0.0031341991341991343,0.003121212121212121,0.003088023088023088,0.0031111111111111114,0.0031341991341991343,0.003121212121212121,16839.0,38501,21591.0,80.0,all
653,21100,20950,055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.txt,55,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.txt,DISTORTEDapneaecg2,38501,10000,0.5,test_set,71.0,12445.0,sigma,0.004113043344557713,0.004143795070498332,0.00417454679643895,0.004157248950597352,0.004113043344557713,0.004143795070498332,0.00417454679643895,0.004157248950597352,12525.0,28501,15905.0,80.0,all
654,21100,20950,055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.txt,55,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.txt,DISTORTEDapneaecg2,38501,10000,1.0,all,71.0,16759.0,sigma,0.0031515151515151517,0.0031515151515151517,0.0031515151515151517,0.0031515151515151517,0.0031515151515151517,0.0031515151515151517,0.0031515151515151517,0.0031515151515151517,16839.0,38501,21591.0,80.0,all
655,21100,20950,055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.txt,55,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.txt,DISTORTEDapneaecg2,38501,10000,1.0,test_set,71.0,12445.0,sigma,0.004197610590894414,0.004197610590894414,0.004197610590894414,0.004197610590894414,0.004197610590894414,0.004197610590894414,0.004197610590894414,0.004197610590894414,12525.0,28501,15905.0,80.0,all
656,21100,20950,055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.txt,55,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.txt,DISTORTEDapneaecg2,38501,10000,0.5,all,71.0,16759.0,sigma,0.003088023088023088,0.0031111111111111114,0.0031341991341991343,0.003121212121212121,0.003088023088023088,0.0031111111111111114,0.0031341991341991343,0.003121212121212121,16839.0,38501,21591.0,80.0,any
657,21100,20950,055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.txt,55,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.txt,DISTORTEDapneaecg2,38501,10000,0.5,test_set,71.0,12445.0,sigma,0.004113043344557713,0.004143795070498332,0.00417454679643895,0.004157248950597352,0.004113043344557713,0.004143795070498332,0.00417454679643895,0.004157248950597352,12525.0,28501,15905.0,80.0,any
658,21100,20950,055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.txt,55,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.txt,DISTORTEDapneaecg2,38501,10000,1.0,all,71.0,16759.0,sigma,0.0031515151515151517,0.0031515151515151517,0.0031515151515151517,0.0031515151515151517,0.0031515151515151517,0.0031515151515151517,0.0031515151515151517,0.0031515151515151517,16839.0,38501,21591.0,80.0,any
659,21100,20950,055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.txt,55,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.txt,DISTORTEDapneaecg2,38501,10000,1.0,test_set,71.0,12445.0,sigma,0.004197610590894414,0.004197610590894414,0.004197610590894414,0.004197610590894414,0.004197610590894414,0.004197610590894414,0.004197610590894414,0.004197610590894414,12525.0,28501,15905.0,80.0,any
660,11211,11111,056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.txt,56,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.txt,DISTORTEDapneaecg3,38379,5000,0.5,all,0.0,38277.0,oneliner,0.5007652609899876,0.5013158580436708,0.5018664550973542,0.5015304821018621,0.5007652609899876,0.5013158580436708,0.5018664550973542,0.5015304821018621,38378.0,38379,1.0,101.0,
661,11211,11111,056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.txt,56,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.txt,DISTORTEDapneaecg3,38379,5000,0.5,test_set,0.0,33278.0,oneliner,0.50055848682033,0.5015129272896133,0.5024673677588964,0.501116940178298,0.50055848682033,0.5015129272896133,0.5024673677588964,0.501116940178298,33379.0,33379,0.0,101.0,
662,11211,11111,056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.txt,56,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.txt,DISTORTEDapneaecg3,38379,5000,1.0,all,0.0,38277.0,oneliner,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38378.0,38379,1.0,101.0,
663,11211,11111,056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.txt,56,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.txt,DISTORTEDapneaecg3,38379,5000,1.0,test_set,0.0,33278.0,oneliner,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33379.0,33379,0.0,101.0,
664,11211,11111,056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.txt,56,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.txt,DISTORTEDapneaecg3,38379,5000,0.5,all,10.0,16718.0,sigma,0.0025557695393997755,0.0025611191355052695,0.002566468731610763,0.0025734232065479055,0.0025557695393997755,0.0025611191355052695,0.002566468731610763,0.0025734232065479055,16809.0,38379,21560.0,91.0,all
665,11211,11111,056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.txt,56,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.txt,DISTORTEDapneaecg3,38379,5000,0.5,test_set,10.0,14540.0,sigma,0.0029190724956465954,0.002925182537500382,0.002931292579354168,0.0029392356337640912,0.0029190724956465954,0.002925182537500382,0.002931292579354168,0.0029392356337640912,14631.0,33379,18738.0,91.0,all
666,11211,11111,056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.txt,56,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.txt,DISTORTEDapneaecg3,38379,5000,1.0,all,10.0,16718.0,sigma,0.0026480500722195475,0.0026480500722195475,0.0026480500722195475,0.0026480500722195475,0.0026480500722195475,0.0026480500722195475,0.0026480500722195475,0.0026480500722195475,16809.0,38379,21560.0,91.0,all
667,11211,11111,056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.txt,56,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.txt,DISTORTEDapneaecg3,38379,5000,1.0,test_set,10.0,14540.0,sigma,0.0030244707176244156,0.0030244707176244156,0.0030244707176244156,0.0030244707176244156,0.0030244707176244156,0.0030244707176244156,0.0030244707176244156,0.0030244707176244156,14631.0,33379,18738.0,91.0,all
668,11211,11111,056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.txt,56,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.txt,DISTORTEDapneaecg3,38379,5000,0.5,all,10.0,16718.0,sigma,0.0025557695393997755,0.0025611191355052695,0.002566468731610763,0.0025734232065479055,0.0025557695393997755,0.0025611191355052695,0.002566468731610763,0.0025734232065479055,16809.0,38379,21560.0,91.0,any
669,11211,11111,056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.txt,56,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.txt,DISTORTEDapneaecg3,38379,5000,0.5,test_set,10.0,14540.0,sigma,0.0029190724956465954,0.002925182537500382,0.002931292579354168,0.0029392356337640912,0.0029190724956465954,0.002925182537500382,0.002931292579354168,0.0029392356337640912,14631.0,33379,18738.0,91.0,any
670,11211,11111,056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.txt,56,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.txt,DISTORTEDapneaecg3,38379,5000,1.0,all,10.0,16718.0,sigma,0.0026480500722195475,0.0026480500722195475,0.0026480500722195475,0.0026480500722195475,0.0026480500722195475,0.0026480500722195475,0.0026480500722195475,0.0026480500722195475,16809.0,38379,21560.0,91.0,any
671,11211,11111,056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.txt,56,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.txt,DISTORTEDapneaecg3,38379,5000,1.0,test_set,10.0,14540.0,sigma,0.0030244707176244156,0.0030244707176244156,0.0030244707176244156,0.0030244707176244156,0.0030244707176244156,0.0030244707176244156,0.0030244707176244156,0.0030244707176244156,14631.0,33379,18738.0,91.0,any
672,16100,16000,057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.txt,57,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.txt,DISTORTEDapneaecg4,38269,6000,0.5,all,0.0,38167.0,oneliner,0.5011068441438999,0.501319640430647,0.5015324367173941,0.5022136304438416,0.5011068441438999,0.501319640430647,0.5015324367173941,0.5022136304438416,38268.0,38269,1.0,101.0,
673,16100,16000,057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.txt,57,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.txt,DISTORTEDapneaecg4,38269,6000,0.5,test_set,0.0,32168.0,oneliner,0.5009747718145179,0.5015649694753479,0.5021551671361778,0.5019494832155362,0.5009747718145179,0.5015649694753479,0.5021551671361778,0.5019494832155362,32269.0,32269,0.0,101.0,
674,16100,16000,057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.txt,57,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.txt,DISTORTEDapneaecg4,38269,6000,1.0,all,0.0,38167.0,oneliner,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38268.0,38269,1.0,101.0,
675,16100,16000,057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.txt,57,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.txt,DISTORTEDapneaecg4,38269,6000,1.0,test_set,0.0,32168.0,oneliner,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32269.0,32269,0.0,101.0,
676,16100,16000,057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.txt,57,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.txt,DISTORTEDapneaecg4,38269,6000,0.5,all,76.0,16728.0,sigma,0.0027936739153053797,0.002791939791211459,0.0027902056671175388,0.002791939791211459,0.0027936739153053797,0.002791939791211459,0.0027902056671175388,0.002791939791211459,16753.0,38269,21440.0,25.0,all
677,16100,16000,057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.txt,57,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.txt,DISTORTEDapneaecg4,38269,6000,0.5,test_set,76.0,14077.0,sigma,0.0032868160117517447,0.003284775778349043,0.0032827355449463417,0.003284775778349043,0.0032868160117517447,0.003284775778349043,0.0032827355449463417,0.003284775778349043,14102.0,32269,18091.0,25.0,all
678,16100,16000,057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.txt,57,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.txt,DISTORTEDapneaecg4,38269,6000,1.0,all,76.0,16728.0,sigma,0.0029133284777858705,0.0029133284777858705,0.0029133284777858705,0.0029133284777858705,0.0029133284777858705,0.0029133284777858705,0.0029133284777858705,0.0029133284777858705,16753.0,38269,21440.0,25.0,all
679,16100,16000,057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.txt,57,/home/paulo/Documents/mba_tcc/data/0_raw/UCR_Anomaly_FullData/057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.txt,DISTORTEDapneaecg4,38269,6000,1.0,test_set,76.0,14077.0,sigma,0.003427592116538132,0.003427592116538132,0.003427592116538132,0.003427592116538132,0.003427592116538132,0.003427592116538132,0.003427592116538132,0.003427592116538132,14102.0,32269,18091.0,25.0,all
